Unnamed: 0,cut,color,clarity,carat_weight,cut_quality,lab,symmetry,polish,eye_clean,culet_size,culet_condition,depth_percent,table_percent,meas_length,meas_width,meas_depth,girdle_min,girdle_max,fluor_color,fluor_intensity,fancy_color_dominant_color,fancy_color_secondary_color,fancy_color_overtone,fancy_color_intensity,total_sales_price
123383,Oval,D,VVS1,0.5,unknown,GIA,Excellent,Excellent,unknown,N,unknown,59.9,59,6.6,4.61,59.9,M,TK,unknown,None,unknown,unknown,unknown,unknown,2660
92179,Round,F,VVS2,0.36,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.9,56,4.51,4.54,2.85,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1404
216061,Radiant,K,VS2,4.5,unknown,GIA,Excellent,Excellent,unknown,N,unknown,68.9,67,10.9,8.25,5.69,VTK,VTK,unknown,None,unknown,unknown,unknown,unknown,49594
82795,Round,E,SI2,0.41,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.1,55,4.74,4.78,2.95,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1198
39776,Round,E,SI1,0.3,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.8,58,4.27,4.29,2.65,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,882
24857,Round,J,VVS1,0.3,Excellent,GIA,Excellent,Very Good,Yes,N,unknown,62.1,58,4.26,4.28,2.65,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,754
40926,Round,G,VS2,0.3,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,62.8,55,4.27,4.28,2.68,TN,STK,unknown,Faint,unknown,unknown,unknown,unknown,882
60209,Round,J,SI1,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.1,58,4.71,4.74,2.93,M,STK,Blue,Medium,unknown,unknown,unknown,unknown,1000
170288,Round,F,I1,1,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,61.1,62,6.32,6.37,3.88,STK,TK,unknown,None,unknown,unknown,unknown,unknown,5964
195423,Oval,I,SI2,1.73,unknown,GIA,Very Good,Excellent,unknown,N,unknown,62.2,62,9.78,6.51,4.05,M,TK,Blue,Strong,unknown,unknown,unknown,unknown,13040
181884,Radiant,D,VS1,1.01,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,75.8,66,6.01,5.11,3.87,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,8243
170655,Round,E,SI2,1,Excellent,IGI,Excellent,Excellent,unknown,unknown,Pointed,58.5,62,6.5,6.53,3.81,M,STK,unknown,Very Slight,unknown,unknown,unknown,unknown,6021
30890,Round,J,VVS2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.7,56,4.25,4.28,2.67,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,816
19083,Round,J,VS1,0.3,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,63.3,57,4.24,4.27,2.7,STK,TK,unknown,None,unknown,unknown,unknown,unknown,716
158784,Radiant,I,VVS2,0.91,unknown,GIA,Excellent,Excellent,unknown,N,unknown,73.9,66,5.19,4.98,3.68,VTK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,4338
130478,Round,D,VS2,0.51,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.8,59,5.09,5.13,3.16,STK,STK,unknown,Medium,unknown,unknown,unknown,unknown,2896
94529,Round,K,VS2,0.51,Very Good,GIA,Excellent,Excellent,Yes,unknown,unknown,62.5,56,5.09,5.12,3.19,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1414
135021,Round,G,VS2,0.51,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.9,57,5.1,5.12,3.22,M,TK,unknown,None,unknown,unknown,unknown,unknown,3144
26322,Round,E,SI2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60.5,59,4.35,4.38,2.64,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,766
170865,Round,K,VVS1,1.01,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,60.6,62,6.48,6.51,3.93,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,6045
25514,Round,J,VVS2,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.5,57,4.28,4.3,2.68,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,776
83227,Round,F,VS1,0.34,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.1,59,4.51,4.53,2.76,M,STK,unknown,None,unknown,unknown,unknown,unknown,1204
187098,Round,G,VS2,1.02,Very Good,GIA,Very Good,Excellent,Yes,VS,unknown,61.3,63,6.39,6.48,3.95,M,STK,unknown,None,unknown,unknown,unknown,unknown,9618
99585,Round,I,VVS2,0.45,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.6,58,4.85,4.9,3.05,unknown,unknown,Blue,Medium,unknown,unknown,unknown,unknown,1586
38203,Round,I,VS1,0.3,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,64.2,56,4.17,4.21,2.69,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,852
87880,Round,I,VS1,0.4,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,63.5,56,4.64,4.69,2.96,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1288
186686,Cushion Modified,unknown,VS1,1.42,unknown,GIA,Excellent,Excellent,Yes,N,Pointed,69.9,56,6.66,5.73,4.01,TK,XTK,Blue,Medium,Yellow,unknown,None,Fancy,9458
72810,Round,G,VVS2,0.32,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63,56,4.35,4.38,2.75,STK,STK,Blue,Medium,unknown,unknown,unknown,unknown,1076
127314,Round,F,SI1,0.54,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.6,60,5.21,5.24,3.22,M,STK,unknown,None,unknown,unknown,unknown,unknown,2792
135338,Round,F,VVS1,0.51,Excellent,IGI,Excellent,Excellent,Yes,N,Pointed,62.1,57.5,5.08,5.13,3.17,TK,TK,unknown,None,unknown,unknown,unknown,unknown,3166
151345,Emerald,E,VS1,0.7,unknown,GIA,Very Good,Excellent,Yes,N,unknown,67.5,68,6.07,4.34,2.93,M,TK,unknown,None,unknown,unknown,unknown,unknown,3898
85511,Round,J,VS1,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,60.4,61,4.73,4.77,2.87,TN,STK,unknown,None,unknown,unknown,unknown,unknown,1280
88825,Round,F,SI1,0.43,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62,58,4.83,4.86,3.01,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,1326
169586,Oval,G,SI2,1,unknown,GIA,Very Good,Excellent,unknown,N,unknown,63.1,63,7.78,5.62,3.54,STK,VTK,unknown,None,unknown,unknown,unknown,unknown,5832
218582,Round,D,SI2,3.11,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.2,62,9.54,9.55,5.65,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,64907
79876,Round,E,VVS1,0.3,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,63.1,60,4.19,4.23,2.66,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1154
173622,Princess,H,VVS1,1.02,unknown,GIA,Very Good,Excellent,unknown,N,unknown,69.4,68,5.81,5.61,3.89,M,STK,unknown,None,unknown,unknown,unknown,unknown,6464
190692,Asscher,E,VS2,1.33,unknown,GIA,Very Good,Excellent,unknown,N,unknown,67.5,61,6.22,6,4.05,TK,TK,unknown,None,unknown,unknown,unknown,unknown,9960
135123,Round,D,VVS2,0.5,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.8,55,5.03,5.06,3.17,M,STK,Blue,Medium,unknown,unknown,unknown,unknown,3150
93274,Round,J,SI1,0.5,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,61.9,57.5,5.06,5.09,3.14,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1490
77432,Round,D,VS2,0.3,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,59,60,4.39,4.42,2.6,M,STK,unknown,None,unknown,unknown,unknown,unknown,1124
70956,Round,G,VVS1,0.3,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.9,0,4.25,4.28,2.68,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1058
126295,Oval,unknown,SI1,0.3,unknown,GIA,Good,Very Good,unknown,unknown,unknown,67.1,59,4.68,3.41,2.29,unknown,unknown,unknown,None,Pink,unknown,unknown,Fancy,2700
22273,Round,K,SI1,0.42,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.2,57,4.79,4.82,2.99,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,742
198651,Pear,H,VS2,1.5,unknown,GIA,Very Good,Excellent,Yes,N,Pointed,56.3,62,10.76,6.35,3.58,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,14694
77141,Round,H,VS1,0.33,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62,56,4.43,4.46,2.76,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1120
86495,Pear,H,IF,0.4,unknown,GIA,Very Good,Excellent,unknown,N,unknown,58.4,61,6.91,4.07,2.37,M,TK,unknown,None,unknown,unknown,unknown,unknown,1260
37538,Round,K,IF,0.31,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.9,56,4.33,4.36,2.73,M,STK,unknown,None,unknown,unknown,unknown,unknown,860
193069,Round,L,I1,2.02,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,64.6,58,7.9,7.98,5.13,unknown,unknown,Blue,Strong,unknown,unknown,unknown,unknown,12226
82238,Round,H,VS2,0.4,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.7,56,4.67,4.71,2.94,M,STK,Blue,Strong,unknown,unknown,unknown,unknown,1220
198489,Round,F,SI2,1.51,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.8,55,7.3,7.32,4.59,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,14643
162178,Heart,F,SI2,1,unknown,GIA,Very Good,Excellent,unknown,unknown,unknown,61.6,54,5.89,6.73,4.15,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,5120
181561,Radiant,K,VS2,1.5,unknown,GIA,Excellent,Excellent,unknown,N,unknown,68.1,60,7.66,5.85,3.98,M,VTK,unknown,None,unknown,unknown,unknown,unknown,8027
162222,Round,H,SI2,1.01,Excellent,HRD,Excellent,Excellent,unknown,unknown,unknown,63.1,56,6.36,6.41,4.03,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,5127
164702,Round,H,VS1,0.8,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,62.8,58,5.84,5.89,3.68,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,4916
126821,Round,G,VVS2,0.5,Excellent,GIA,Very Good,Very Good,unknown,unknown,unknown,62.5,56,5.04,5.08,3.16,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2772
198496,Round,F,IF,1.01,Excellent,GIA,Excellent,Excellent,Yes,N,Pointed,62.7,57,6.36,6.4,4,M,STK,unknown,None,unknown,unknown,unknown,unknown,14645
184334,Princess,H,SI1,1.36,unknown,GIA,Very Good,Excellent,unknown,N,unknown,86.4,72,5.91,5.45,4.71,TK,VTK,unknown,Strong,unknown,unknown,unknown,unknown,8661
138931,Round,D,VS2,0.5,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.7,60,5.03,5.07,3.17,M,STK,unknown,None,unknown,unknown,unknown,unknown,3354
83129,Round,D,VS1,0.33,Very Good,IGI,Excellent,Excellent,unknown,S,unknown,64.1,57.5,4.33,4.36,2.78,M,STK,unknown,Very Slight,unknown,unknown,unknown,unknown,1202
96835,Round,H,VVS2,0.4,Excellent,GIA,Excellent,Very Good,Yes,N,unknown,62.6,57,4.66,4.69,2.93,TN,STK,unknown,None,unknown,unknown,unknown,unknown,1534
148181,Radiant,I,VVS2,0.8,unknown,GIA,Very Good,Excellent,Yes,N,unknown,69.6,67,6.26,4.78,3.33,STK,TK,unknown,Faint,unknown,unknown,unknown,unknown,3696
201630,Oval,D,SI1,1.51,unknown,GIA,Excellent,Excellent,unknown,unknown,unknown,64.8,60,8.7,6.47,4.19,unknown,unknown,unknown,Medium,unknown,unknown,unknown,unknown,15149
116614,Princess,D,VS1,0.51,unknown,GIA,Very Good,Excellent,Yes,N,unknown,71.9,68,4.37,4.34,3.12,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,2256
36448,Round,I,VS1,0.3,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,60.8,58,4.32,4.33,2.63,TN,STK,unknown,None,unknown,unknown,unknown,unknown,846
101009,Round,G,I2,0.72,Very Good,GIA,Excellent,Very Good,Yes,unknown,unknown,63.8,59,5.58,5.63,3.58,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1660
35822,Round,K,VVS2,0.4,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,63.2,56,4.67,4.7,2.96,M,M,unknown,None,unknown,unknown,unknown,unknown,836
77037,Round,G,VS2,0.36,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.3,56,4.54,4.56,2.84,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,1120
40410,Emerald,E,VVS1,0.3,unknown,GIA,Very Good,Excellent,Yes,N,unknown,71.5,71,4.21,3.16,2.26,TK,XTK,unknown,None,unknown,unknown,unknown,unknown,866
209306,Round,F,VVS1,1.5,Excellent,GIA,Excellent,Excellent,Yes,N,Pointed,61.4,60,7.32,7.38,4.52,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,28635
3099,Emerald,D,SI2,0.3,unknown,GIA,Very Good,Excellent,unknown,N,unknown,69.1,68,4.64,3.07,2.12,TK,VTK,unknown,None,unknown,unknown,unknown,unknown,540
188611,Round,G,VVS1,0.95,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.2,58,6.24,6.27,3.89,M,STK,unknown,None,unknown,unknown,unknown,unknown,10677
183972,Round,F,SI1,1.03,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.7,56,6.43,6.45,4.04,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,8604
110496,Round,H,SI1,0.5,Excellent,GIA,Very Good,Excellent,unknown,unknown,unknown,63.5,57,4.99,5.07,3.2,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2036
91446,Round,G,SI1,0.42,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,57,4.78,4.81,3,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1362
188577,Cushion Modified,unknown,VS2,1.5,unknown,GIA,Very Good,Excellent,unknown,N,unknown,71.3,62,6.55,5.49,4.23,TK,XTK,Blue,Medium,Yellow,unknown,unknown,Fancy,10665
156697,Pear,unknown,VVS1,1,unknown,GIA,Very Good,Excellent,Yes,N,unknown,64.1,65,8.17,5.49,3.52,unknown,unknown,unknown,None,Yellow,unknown,unknown,Fancy Light,4221
147524,Round,F,SI2,0.7,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,61.4,57,5.7,5.72,3.5,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,3670
86697,Round,E,IF,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.2,59,4.34,4.36,2.66,M,STK,unknown,None,unknown,unknown,unknown,unknown,1304
103878,Round,J,VS1,0.57,Excellent,IGI,Excellent,Excellent,unknown,N,unknown,62.6,54.5,5.29,5.31,3.32,M,STK,Blue,Strong,unknown,unknown,unknown,unknown,1750
76148,Round,E,SI1,0.35,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.8,57,4.47,4.5,2.82,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1110
79366,Round,G,VVS1,0.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.2,56,4.29,4.3,2.67,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1148
199074,Round,E,VS2,1.3,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.6,56,6.92,6.96,4.35,STK,M,Blue,Medium,unknown,unknown,unknown,unknown,13514
114007,Round,L,VVS2,0.7,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,59.4,61,5.76,5.79,3.43,M,STK,unknown,None,unknown,unknown,unknown,unknown,2184
143653,Round,D,VS2,0.6,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,62.6,57,5.32,5.36,3.34,STK,STK,unknown,Very Slight,unknown,unknown,unknown,unknown,3458
67533,Round,K,VS2,0.5,Very Good,IGI,Very Good,Excellent,Yes,unknown,Pointed,60.7,62,5.03,5.07,3.07,unknown,unknown,unknown,Very Slight,unknown,unknown,unknown,unknown,1046
200382,Round,G,VS2,1.5,Excellent,GIA,Very Good,Very Good,unknown,N,unknown,60,61,7.37,7.4,4.43,TN,STK,unknown,Faint,unknown,unknown,unknown,unknown,16460
1499,Round,M,VS2,0.4,Excellent,IGI,Very Good,Excellent,unknown,unknown,unknown,63.2,56,4.62,4.65,2.93,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,500
100346,Round,J,SI1,0.5,Very Good,GIA,Excellent,Very Good,Yes,N,unknown,59.5,63,5.1,5.13,3.04,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1610
174923,Round,G,SI2,1,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,60,61,6.44,6.46,3.87,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,7191
142863,Pear,unknown,SI2,0.26,unknown,GIA,Good,Good,unknown,unknown,unknown,0.6,0.61,5.21,3.22,2.06,unknown,unknown,unknown,None,Pink,unknown,Purplish,Fancy Light,3510
24612,Round,G,SI1,0.3,Excellent,IGI,Excellent,Excellent,unknown,unknown,Pointed,62.3,56.5,4.25,4.27,2.66,M,STK,unknown,None,unknown,unknown,unknown,unknown,754
118058,Emerald,G,VVS1,0.51,unknown,GIA,Very Good,Very Good,Yes,N,unknown,65.7,70,5.54,3.88,2.55,M,TK,unknown,None,unknown,unknown,unknown,unknown,2324
65768,Round,H,IF,0.32,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,60.2,62,4.43,4.45,2.67,STK,M,unknown,None,unknown,unknown,unknown,unknown,1032
195267,Oval,K,SI1,2.2,unknown,GIA,Very Good,Very Good,unknown,N,unknown,62.6,59,9.89,7.31,4.57,STK,VTK,Blue,Strong,unknown,unknown,unknown,unknown,12974
149944,Round,K,I1,1.26,Excellent,IGI,Very Good,Very Good,unknown,N,unknown,58.6,62,7.02,7.04,4.12,STK,M,unknown,Very Strong,unknown,unknown,unknown,unknown,3730
182351,Cushion Modified,unknown,VVS2,1.32,unknown,GIA,Very Good,Excellent,unknown,unknown,Pointed,70.8,55,5.79,5.76,4.08,XTK,XTK,unknown,Faint,Yellow,unknown,unknown,Fancy,8316
24933,Round,H,VS2,0.31,Very Good,IGI,Excellent,Excellent,unknown,unknown,Pointed,64.5,58.5,4.2,4.25,2.72,STK,TK,unknown,None,unknown,unknown,unknown,unknown,770
77753,Round,F,IF,0.27,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,59.8,60,4.2,4.22,2.52,M,STK,unknown,None,unknown,unknown,unknown,unknown,1168
190664,Cushion Modified,unknown,VS2,1.3,unknown,GIA,Very Good,Excellent,unknown,unknown,Pointed,68.5,56,6.09,5.72,3.92,XTK,XTK,unknown,Faint,Yellow,unknown,unknown,Fancy,9945
96235,Round,F,VVS2,0.35,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,62.3,58,4.51,4.55,2.83,M,STK,unknown,None,unknown,unknown,unknown,unknown,1576
189773,Round,H,VS1,1.2,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.3,61,6.75,6.8,4.15,STK,STK,Blue,Medium,unknown,unknown,unknown,unknown,10330
171013,Round,J,VS2,1.18,Excellent,IGI,Excellent,Excellent,Yes,unknown,unknown,60.9,61,6.75,6.8,4.12,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,6054
202394,Oval,I,VVS2,1.7,unknown,GIA,Excellent,Excellent,unknown,N,unknown,62.1,56,9.49,6.62,4.11,M,TK,unknown,None,unknown,unknown,unknown,unknown,15725
148820,Round,H,SI1,0.72,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,0,0,0,0,0,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3776
109096,Round,H,I1,0.5,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,64,57,4.98,4.99,3.19,STK,TK,Blue,Medium,unknown,unknown,unknown,unknown,1900
42401,Emerald,G,VVS1,0.3,unknown,GIA,Very Good,Excellent,Yes,N,unknown,63.9,70,4.72,3.25,2.07,STK,TK,unknown,None,unknown,unknown,unknown,unknown,872
212686,Round,G,IF,1.71,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.5,58,7.57,7.6,4.74,STK,STK,unknown,None,unknown,unknown,unknown,unknown,32236
212687,Oval,E,VS2,2.01,unknown,GIA,Very Good,Excellent,unknown,N,unknown,64.1,57,9.8,7.02,4.5,STK,VTK,unknown,Faint,unknown,unknown,unknown,unknown,32237
145856,Round,E,VS2,0.66,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,58.4,61,5.75,5.78,3.36,TN,M,unknown,None,unknown,unknown,unknown,unknown,3594
3553,Round,J,SI2,0.31,Excellent,GIA,Excellent,Excellent,unknown,N,Pointed,63.1,56,4.29,4.32,2.71,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,550
147466,Round,H,VVS2,0.58,Excellent,GIA,Excellent,Excellent,unknown,unknown,unknown,62.4,0,5.3,5.33,3.32,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,3666
175091,Round,K,SI1,1.35,Excellent,GIA,Excellent,Very Good,unknown,N,unknown,59.7,58,7.22,7.24,4.32,TN,M,unknown,Faint,unknown,unknown,unknown,unknown,7230
77582,Round,F,VVS2,0.3,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,59,61,4.38,4.39,2.59,TN,M,unknown,None,unknown,unknown,unknown,unknown,1126
10256,Round,H,SI1,0.31,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,62.1,56,4.32,4.37,2.7,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,634
163907,Round,F,VS1,0.75,Excellent,GIA,Excellent,Excellent,Yes,unknown,unknown,63,57,5.79,5.82,3.65,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,5084
165124,Oval,E,SI2,1,unknown,GIA,Very Good,Excellent,unknown,N,unknown,65.8,55,7.85,5.38,3.54,TN,TK,Blue,Strong,unknown,unknown,unknown,unknown,4978
10308,Round,I,VS2,0.32,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,62.3,58,4.34,4.37,2.72,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,634
145316,Cushion Modified,unknown,VS1,0.65,unknown,GIA,Very Good,Excellent,unknown,unknown,Pointed,70.9,56,4.78,4.55,3.22,XTK,XTK,unknown,None,Yellow,unknown,unknown,Fancy Intense,3570
85519,Heart,J,VS1,0.5,unknown,GIA,Very Good,Excellent,unknown,N,Pointed,64.9,54,4.43,5.39,3.5,M,XTK,unknown,Faint,unknown,unknown,unknown,unknown,1280
108505,Round,E,VVS1,0.4,Very Good,GIA,Very Good,Excellent,Yes,N,unknown,63,55,4.65,4.69,2.94,STK,TK,unknown,None,unknown,unknown,unknown,unknown,1876
160923,Round,G,I1,1,Very Good,GIA,Excellent,Excellent,unknown,unknown,unknown,64.8,60,6.22,6.27,4.04,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,4816
120476,Round,I,SI2,0.7,Excellent,IGI,Excellent,Excellent,unknown,unknown,unknown,62.2,58.5,5.64,5.67,3.52,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2436
200209,Round,D,VVS2,1.13,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,61.7,58,6.68,6.71,4.14,TN,M,unknown,None,unknown,unknown,unknown,unknown,16320
21138,Round,E,VVS1,0.21,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,61,60,3.84,3.86,2.35,M,STK,unknown,None,unknown,unknown,unknown,unknown,724
19912,Round,J,VVS1,0.34,Excellent,IGI,Excellent,Excellent,Yes,unknown,Pointed,62.4,57.5,4.42,4.47,2.78,unknown,unknown,unknown,Very Slight,unknown,unknown,unknown,unknown,722
186596,Round,G,SI1,1,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,62.5,58,6.34,6.38,3.97,M,STK,unknown,None,unknown,unknown,unknown,unknown,9431
211740,Emerald,E,VVS1,2.01,unknown,GIA,Excellent,Excellent,Yes,N,unknown,71.6,67,8.14,5.83,4.17,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,29536
12954,Round,K,VS1,0.3,Excellent,GIA,Very Good,Excellent,unknown,N,unknown,63.2,56,4.21,4.27,2.68,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,662
153298,Round,H,VVS1,0.64,Excellent,GIA,Excellent,Very Good,unknown,N,unknown,61.6,56,5.52,5.55,3.41,M,M,unknown,None,unknown,unknown,unknown,unknown,3944
33659,Round,G,VS2,0.3,Very Good,GIA,Very Good,Excellent,unknown,unknown,unknown,63.4,56,4.2,4.24,2.68,unknown,unknown,unknown,Faint,unknown,unknown,unknown,unknown,814
215118,Round,F,VVS2,2.14,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62,61,8.23,8.26,5.11,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,44940
187503,Heart,unknown,VS2,0.23,unknown,GIA,Good,Very Good,unknown,unknown,Pointed,53.6,68,3.9,3.94,2.11,VTK,XTK,unknown,Faint,Pink,unknown,unknown,Fancy,9108
129209,Round,H,VS2,0.51,Excellent,GIA,Excellent,Excellent,unknown,N,unknown,62.4,56,5.08,5.11,3.18,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,2832
66480,Round,K,VVS2,0.4,Very Good,GIA,Very Good,Excellent,unknown,N,unknown,63.9,55,4.62,4.64,2.96,M,TK,unknown,Faint,unknown,unknown,unknown,unknown,1038
95513,Round,I,VVS1,0.4,Very Good,GIA,Very Good,Very Good,unknown,N,unknown,63.8,57,4.56,4.63,2.94,unknown,unknown,unknown,None,unknown,unknown,unknown,unknown,1440
118824,Emerald,M,SI1,1,unknown,GIA,Very Good,Very Good,Yes,N,unknown,70,59,6.47,4.76,3.34,VTK,VTK,unknown,None,unknown,unknown,unknown,unknown,2360
195670,Emerald,G,VS2,1.5,unknown,GIA,Very Good,Excellent,Yes,N,unknown,68.8,69,8.39,5.14,3.54,M,VTK,unknown,None,unknown,unknown,unknown,unknown,13177
5857,Round,J,SI1,0.33,Excellent,GIA,Excellent,Excellent,Yes,N,unknown,62.8,54,4.42,4.44,2.78,M,STK,unknown,Faint,unknown,unknown,unknown,unknown,576
